account_id,customer_id,branch_id,account_type,balance_usd,account_status,open_date
ACC000396,CUS000306,BR034,Current,1471077.66,Active,2024-10-02
ACC000397,CUS000307,BR078,Savings,77253.42,Active,2019-10-12
ACC000398,CUS000308,BR089,Savings,79509.98,Active,2023-03-05
ACC000399,CUS000309,BR067,Salary,494386.03,Active,2019-04-24
ACC000400,CUS000309,BR065,Savings,90605.48,Active,2020-01-16
ACC000401,CUS000310,BR020,Fixed Deposit,1977389.45,Active,2025-07-08
ACC000402,CUS000311,BR021,Salary,247563.93,Active,2024-01-25
ACC000403,CUS000312,BR006,Current,1319321.04,Active,2023-06-05
ACC000404,CUS000313,BR057,Current,636191.38,Active,2025-04-18
ACC000405,CUS000314,BR020,Salary,189949.12,Active,2023-09-14
ACC000406,CUS000315,BR079,Savings,257449.93,Inactive,2024-07-24
ACC000407,CUS000316,BR054,Savings,122759.4,Active,2021-07-24
ACC000408,CUS000317,BR082,Savings,227550.18,Active,2019-02-23
ACC000409,CUS000318,BR014,Savings,62476.51,Active,2024-03-02
ACC000410,CUS000319,BR044,Savings,277311.69,Active,2021-02-17
ACC000411,CUS000320,BR100,Salary,205005.35,Active,2022-11-30
ACC000412,CUS000320,BR082,Savings,200094.06,Active,2023-09-16
ACC000413,CUS000321,BR077,Savings,159075.46,Active,2024-02-06
ACC000414,CUS000321,BR090,Fixed Deposit,4991024.3,Active,2023-07-14
ACC000415,CUS000321,BR008,Savings,286106.67,Active,2025-02-03
ACC000416,CUS000322,BR009,Current,1045491.07,Active,2020-02-25
ACC000417,CUS000322,BR002,Savings,157754.44,Active,2019-03-02
ACC000418,CUS000322,BR077,Savings,60190.2,Active,2019-01-25
ACC000419,CUS000323,BR007,Salary,128591.26,Closed,2022-01-06
ACC000420,CUS000324,BR023,Current,624431.52,Active,2021-09-15
ACC000421,CUS000325,BR039,Savings,211332.66,Active,2021-10-07
ACC000422,CUS000326,BR011,Savings,273108.49,Active,2022-05-23
ACC000423,CUS000327,BR059,Salary,462475.57,Active,2026-03-20
ACC000424,CUS000328,BR052,Savings,145823.6,Active,2026-06-05
ACC000425,CUS000329,BR013,Savings,62581.51,Active,2021-07-21
ACC000426,CUS000329,BR026,Current,1372805.28,Active,2021-01-10
ACC000427,CUS000330,BR020,Current,591259.97,Active,2025-07-29
ACC000428,CUS000331,BR041,Current,64400.32,Active,2024-10-22
ACC000429,CUS000332,BR028,Savings,280860.66,Active,2024-03-06
ACC000430,CUS000333,BR010,Savings,43898.91,Active,2019-11-09
ACC000431,CUS000333,BR097,Current,749345.67,Active,2021-02-16
ACC000432,CUS000334,BR070,Savings,223891.71,Active,2021-06-26
ACC000433,CUS000335,BR095,Salary,122878.59,Closed,2024-01-08
ACC000434,CUS000335,BR012,Savings,93118.3,Active,2024-04-03
ACC000435,CUS000336,BR043,Savings,26054.03,Active,2018-08-30
ACC000436,CUS000337,BR066,Current,1323457.37,Active,2024-01-30
ACC000437,CUS000338,BR098,Current,378467.4,Active,2025-06-17
ACC000438,CUS000338,BR067,Salary,263405.46,Active,2024-12-07
ACC000439,CUS000339,BR076,Salary,154489.36,Active,2022-03-27
ACC000440,CUS000339,BR022,Salary,445496.37,Inactive,2021-05-01
ACC000441,CUS000340,BR042,Salary,269506.46,Active,2019-05-14
ACC000442,CUS000341,BR012,Salary,319699.64,Active,2022-11-26
ACC000443,CUS000342,BR069,Savings,273065.73,Active,2021-02-13
ACC000444,CUS000343,BR086,Savings,199826.72,Active,2024-01-31
ACC000445,CUS000344,BR079,Savings,257538.77,Active,2019-02-11
ACC000446,CUS000345,BR048,Savings,113320.88,Active,2021-03-29
ACC000447,CUS000346,BR100,Savings,296695.88,Active,2025-10-13
ACC000448,CUS000346,BR068,Savings,5456.68,Inactive,2025-02-27
ACC000449,CUS000347,BR027,Current,275024.52,Active,2020-04-26
ACC000450,CUS000348,BR057,Savings,25936.04,Active,2026-12-09
ACC000451,CUS000349,BR068,Salary,58112.55,Inactive,2019-04-17
ACC000452,CUS000349,BR081,Savings,145159.43,Active,2020-08-07
ACC000453,CUS000350,BR082,Savings,193283.52,Active,2025-04-16
ACC000454,CUS000351,BR033,Fixed Deposit,670517.13,Active,2025-04-08
ACC000455,CUS000352,BR039,Savings,290502.77,Active,2025-01-28
ACC000456,CUS000353,BR031,Current,405684.92,Active,2019-01-31
ACC000457,CUS000354,BR057,Current,1088859.16,Active,2025-03-28
ACC000458,CUS000355,BR055,Savings,61793.61,Active,2022-07-10
ACC000459,CUS000356,BR059,Savings,285698.22,Inactive,2022-03-14
ACC000460,CUS000357,BR042,Savings,188342.38,Active,2020-12-24
ACC000461,CUS000358,BR069,Savings,85918.06,Active,2024-09-06
ACC000462,CUS000359,BR048,Current,368897.66,Active,2020-05-16
ACC000463,CUS000360,BR063,Savings,200169.92,Active,2025-03-24
ACC000464,CUS000361,BR076,Savings,270634.18,Active,2018-09-26
ACC000465,CUS000362,BR064,Savings,144907.68,Active,2022-09-10
ACC000466,CUS000363,BR036,Current,772480.52,Active,2022-05-17
ACC000467,CUS000364,BR066,Savings,70192.72,Active,2022-05-01
ACC000468,CUS000365,BR092,Savings,34818.18,Active,2023-02-23
ACC000469,CUS000366,BR012,Salary,314318.58,Active,2024-04-08
ACC000470,CUS000367,BR037,Current,50662.55,Active,2021-04-16
ACC000471,CUS000368,BR065,Savings,244140.4,Active,2020-09-27
ACC000472,CUS000369,BR074,Savings,175635.29,Active,2023-02-28
ACC000473,CUS000370,BR018,Savings,135269.14,Active,2021-01-20
ACC000474,CUS000370,BR046,Salary,280309.24,Active,2019-09-09
ACC000475,CUS000370,BR072,Savings,183692.0,Active,2019-04-24
ACC000476,CUS000371,BR095,Savings,42903.29,Active,2023-03-22
ACC000477,CUS000372,BR031,Salary,195371.26,Active,2022-06-03
ACC000478,CUS000372,BR070,Fixed Deposit,3354095.0,Active,2020-06-29
ACC000479,CUS000373,BR006,Current,390010.92,Active,2021-02-11
ACC000480,CUS000373,BR043,Savings,45749.11,Active,2019-06-28
ACC000481,CUS000374,BR032,Savings,106499.14,Active,2026-03-29
ACC000482,CUS000374,BR091,Savings,293717.99,Active,2025-11-18
ACC000483,CUS000375,BR030,Savings,141056.93,Active,2019-10-01
ACC000484,CUS000376,BR024,Savings,130253.16,Active,2026-07-05
ACC000485,CUS000377,BR020,Savings,264368.77,Inactive,2021-12-21
ACC000486,CUS000378,BR054,Savings,213579.46,Active,2024-07-09
ACC000487,CUS000379,BR061,Savings,244271.74,Active,2019-11-08
ACC000488,CUS000380,BR051,Savings,160864.73,Active,2022-03-24
ACC000489,CUS000380,BR056,Salary,45185.41,Active,2021-11-19
ACC000490,CUS000381,BR058,Salary,359063.71,Active,2020-11-21
ACC000491,CUS000382,BR045,Current,1411166.87,Active,2019-12-30
ACC000492,CUS000383,BR001,Savings,292601.59,Inactive,2020-08-10
ACC000493,CUS000384,BR076,Salary,376820.82,Active,2024-04-10
ACC000494,CUS000385,BR013,Salary,394808.94,Active,2024-06-13
ACC000495,CUS000386,BR015,Savings,88138.77,Active,2020-11-11
ACC000496,CUS000387,BR027,Current,878796.48,Active,2023-12-22
ACC000497,CUS000387,BR031,Savings,192272.37,Active,2022-07-04
ACC000498,CUS000388,BR013,Savings,164847.45,Active,2021-01-14
ACC000499,CUS000388,BR041,Savings,86229.12,Active,2018-10-27
ACC000500,CUS000389,BR067,Savings,81180.53,Active,2025-09-21
ACC000501,CUS000389,BR010,Savings,83080.44,Active,2024-07-26
ACC000502,CUS000390,BR043,Savings,235156.46,Inactive,2025-09-28
ACC000503,CUS000391,BR001,Savings,250412.01,Active,2023-11-21
ACC000504,CUS000392,BR024,Savings,115349.24,Active,2019-06-02
ACC000505,CUS000392,BR042,Savings,274804.86,Active,2021-05-27
ACC000506,CUS000393,BR070,Salary,497237.97,Active,2018-06-25
ACC000507,CUS000393,BR071,Current,628694.76,Active,2019-11-15
ACC000508,CUS000394,BR021,Salary,119217.08,Active,2025-04-21
ACC000509,CUS000394,BR075,Current,1256925.05,Active,2024-09-19
ACC000510,CUS000395,BR022,Salary,23758.56,Active,2021-09-26
ACC000511,CUS000396,BR094,Savings,148724.96,Active,2022-12-19
ACC000512,CUS000397,BR024,Current,235444.6,Active,2020-05-17
ACC000513,CUS000397,BR055,Salary,107765.23,Active,2019-03-07
ACC000514,CUS000397,BR066,Salary,318656.77,Active,2020-02-02
ACC000515,CUS000398,BR036,Savings,130964.75,Active,2022-09-01
ACC000516,CUS000399,BR031,Current,1291624.79,Active,2024-04-18
ACC000517,CUS000400,BR085,Salary,420879.08,Active,2024-04-07
ACC000518,CUS000400,BR025,Savings,103678.04,Active,2026-07-30
ACC000519,CUS000401,BR022,Savings,203681.31,Active,2020-03-12
ACC000520,CUS000402,BR069,Current,268571.08,Active,2021-01-18
ACC000521,CUS000403,BR097,Savings,290598.66,Active,2025-08-19
ACC000522,CUS000404,BR015,Savings,115208.69,Active,2020-01-18
ACC000523,CUS000405,BR097,Salary,393014.77,Active,2021-11-16
ACC000524,CUS000406,BR018,Salary,213294.71,Active,2019-12-16
ACC000525,CUS000406,BR025,Savings,217496.14,Active,2019-11-30
ACC000526,CUS000406,BR003,Savings,201119.19,Active,2018-09-18
ACC000527,CUS000407,BR004,Current,164868.03,Active,2023-08-20
ACC000528,CUS000408,BR001,Savings,5422.7,Active,2020-11-11
ACC000529,CUS000409,BR026,Savings,165030.82,Active,2019-10-02
ACC000530,CUS000410,BR046,Current,23844.17,Active,2022-02-06
ACC000531,CUS000411,BR083,Savings,247080.43,Active,2025-11-05
ACC000532,CUS000412,BR013,Savings,240304.89,Active,2022-06-13
ACC000533,CUS000413,BR015,Fixed Deposit,1722146.38,Active,2019-02-14
ACC000534,CUS000414,BR021,Savings,42955.4,Active,2018-11-30
ACC000535,CUS000415,BR052,Savings,211842.8,Active,2024-06-15
ACC000536,CUS000416,BR062,Current,633327.36,Active,2023-12-12
ACC000537,CUS000417,BR071,Savings,20094.13,Active,2019-07-30
ACC000538,CUS000417,BR066,Current,861044.99,Active,2019-09-19
ACC000539,CUS000418,BR097,Savings,99113.32,Active,2020-09-14
ACC000540,CUS000419,BR026,Savings,165289.71,Active,2022-07-30
ACC000541,CUS000419,BR004,Salary,252131.64,Active,2022-10-20
ACC000542,CUS000420,BR041,Savings,134250.42,Active,2022-08-14
ACC000543,CUS000421,BR083,Current,615479.07,Active,2023-10-02
ACC000544,CUS000422,BR096,Salary,352504.68,Inactive,2023-09-12
ACC000545,CUS000423,BR027,Savings,28393.51,Closed,2023-01-01
ACC000546,CUS000424,BR005,Savings,215700.9,Active,2018-08-04
ACC000547,CUS000425,BR020,Savings,50059.67,Active,2020-02-27
ACC000548,CUS000426,BR048,Salary,147728.73,Active,2025-01-21
ACC000549,CUS000427,BR072,Salary,24068.58,Active,2021-04-07
ACC000550,CUS000428,BR020,Savings,214461.09,Active,2024-02-06
ACC000551,CUS000429,BR056,Current,1175794.54,Active,2023-09-12
ACC000552,CUS000429,BR073,Savings,111648.14,Active,2023-02-21
ACC000553,CUS000430,BR072,Savings,285272.99,Active,2019-07-26
ACC000554,CUS000431,BR029,Savings,295089.04,Active,2020-10-14
ACC000555,CUS000431,BR049,Savings,33898.4,Active,2020-09-02
ACC000556,CUS000432,BR082,Savings,223045.45,Active,2020-09-23
ACC000557,CUS000433,BR078,Savings,112725.81,Active,2023-04-16
ACC000558,CUS000433,BR091,Current,187797.75,Active,2023-08-11
ACC000559,CUS000433,BR087,Fixed Deposit,380353.07,Active,2023-12-24
ACC000560,CUS000434,BR045,Savings,235561.55,Active,2022-03-23
ACC000561,CUS000435,BR073,Salary,36497.74,Active,2025-10-06
ACC000562,CUS000435,BR034,Savings,2654.99,Active,2025-08-14
ACC000563,CUS000435,BR057,Savings,294710.19,Active,2024-08-28
ACC000564,CUS000436,BR050,Savings,170774.69,Active,2024-09-27
ACC000565,CUS000436,BR057,Savings,29790.58,Inactive,2026-03-13
ACC000566,CUS000437,BR045,Current,1250260.14,Active,2020-12-31
ACC000567,CUS000438,BR050,Salary,340546.07,Active,2025-06-05
ACC000568,CUS000439,BR096,Current,1001707.05,Active,2024-02-10
ACC000569,CUS000439,BR071,Savings,226571.51,Active,2023-02-15
ACC000570,CUS000440,BR075,Current,39983.29,Active,2023-01-17
ACC000571,CUS000441,BR053,Savings,183032.98,Active,2023-05-03
ACC000572,CUS000442,BR093,Salary,239303.97,Inactive,2023-09-27
ACC000573,CUS000443,BR012,Savings,128883.72,Inactive,2021-08-04
ACC000574,CUS000444,BR072,Savings,48251.05,Active,2022-12-23
ACC000575,CUS000445,BR051,Savings,134368.23,Active,2019-07-28
ACC000576,CUS000446,BR007,Current,1090219.41,Active,2024-06-23
ACC000577,CUS000447,BR037,Current,1087370.88,Active,2020-05-08
ACC000578,CUS000448,BR050,Savings,264289.56,Active,2024-09-24
ACC000579,CUS000449,BR095,Savings,255872.58,Active,2020-04-18
ACC000580,CUS000450,BR014,Salary,330660.25,Active,2021-02-12
ACC000581,CUS000451,BR076,Savings,185371.55,Inactive,2023-09-27
ACC000582,CUS000452,BR056,Savings,254152.01,Active,2020-02-20
ACC000583,CUS000453,BR094,Savings,76952.59,Closed,2022-10-06
ACC000584,CUS000454,BR020,Savings,106979.27,Active,2020-11-24
ACC000585,CUS000455,BR027,Fixed Deposit,1666015.98,Active,2020-05-29
ACC000586,CUS000456,BR023,Salary,198371.95,Active,2018-05-12
ACC000587,CUS000457,BR092,Current,224156.06,Active,2018-09-16
ACC000588,CUS000458,BR002,Current,570670.2,Active,2025-01-27
ACC000589,CUS000459,BR086,Savings,247162.58,Active,2024-09-28
ACC000590,CUS000460,BR073,Savings,216356.36,Active,2020-05-14
ACC000591,CUS000460,BR017,Current,907829.42,Active,2019-05-14
ACC000592,CUS000461,BR021,Salary,407500.88,Active,2021-03-10
ACC000593,CUS000461,BR043,Current,528885.98,Active,2021-12-10
ACC000594,CUS000462,BR007,Salary,138979.56,Active,2023-06-07
ACC000595,CUS000463,BR081,Salary,181779.29,Active,2020-07-07
ACC000596,CUS000464,BR008,Savings,97530.81,Active,2019-05-20
ACC000597,CUS000465,BR047,Savings,140217.27,Active,2020-04-19
ACC000598,CUS000466,BR006,Fixed Deposit,77142.39,Active,2025-03-22
ACC000599,CUS000467,BR004,Savings,211904.67,Active,2024-09-23
ACC000600,CUS000468,BR005,Salary,310848.42,Active,2025-06-17
ACC000601,CUS000468,BR088,Savings,111664.08,Active,2026-09-02
ACC000602,CUS000469,BR093,Savings,240469.37,Active,2024-12-24
ACC000603,CUS000470,BR100,Current,821741.09,Inactive,2020-06-13
ACC000604,CUS000471,BR003,Savings,156413.66,Active,2020-04-18
ACC000605,CUS000472,BR016,Salary,374554.11,Active,2022-06-11
ACC000606,CUS000473,BR040,Current,237303.12,Active,2021-04-27
ACC000607,CUS000474,BR060,Savings,299752.9,Active,2022-09-03
ACC000608,CUS000474,BR031,Savings,135634.96,Active,2021-07-30
ACC000609,CUS000475,BR093,Savings,138222.31,Active,2024-08-20
ACC000610,CUS000475,BR022,Salary,266570.15,Active,2024-05-26
ACC000611,CUS000475,BR079,Savings,88406.89,Active,2023-11-06
ACC000612,CUS000476,BR100,Salary,161685.14,Active,2024-04-29
ACC000613,CUS000477,BR039,Savings,120849.65,Active,2021-06-02
ACC000614,CUS000477,BR039,Savings,243980.66,Active,2020-07-29
ACC000615,CUS000478,BR077,Savings,65134.91,Active,2022-10-01
ACC000616,CUS000479,BR049,Savings,292667.11,Active,2026-05-06
ACC000617,CUS000480,BR062,Current,646451.62,Active,2020-02-25
ACC000618,CUS000480,BR028,Current,1420287.67,Active,2019-09-13
ACC000619,CUS000480,BR055,Savings,209628.29,Active,2020-12-16
ACC000620,CUS000481,BR084,Salary,169820.15,Active,2025-01-01
ACC000621,CUS000482,BR024,Current,179625.09,Active,2020-08-28
ACC000622,CUS000483,BR082,Savings,166837.07,Active,2026-10-14
ACC000623,CUS000484,BR071,Savings,103724.17,Active,2026-01-01
ACC000624,CUS000484,BR048,Savings,143416.64,Active,2025-08-06
ACC000625,CUS000485,BR006,Fixed Deposit,2751898.77,Active,2025-04-26
ACC000626,CUS000486,BR032,Savings,288395.56,Active,2023-09-02
ACC000627,CUS000487,BR017,Current,739738.44,Active,2019-08-12
ACC000628,CUS000488,BR021,Savings,22409.06,Active,2019-07-03
ACC000629,CUS000489,BR071,Salary,210041.2,Active,2023-02-01
ACC000630,CUS000490,BR092,Current,1262560.7,Active,2020-08-20
ACC000631,CUS000491,BR011,Savings,31974.99,Active,2026-01-31
ACC000632,CUS000492,BR011,Savings,276581.5,Active,2025-03-09
ACC000633,CUS000492,BR050,Current,919364.02,Active,2024-08-16
ACC000634,CUS000493,BR072,Salary,254903.69,Active,2025-04-28
ACC000635,CUS000494,BR043,Savings,192194.41,Active,2026-02-01
ACC000636,CUS000495,BR051,Savings,51098.89,Active,2020-11-05
ACC000637,CUS000496,BR085,Savings,295460.22,Active,2024-02-02
ACC000638,CUS000497,BR095,Salary,304375.76,Active,2020-05-01
ACC000639,CUS000498,BR045,Fixed Deposit,1577789.85,Active,2026-02-21
ACC000640,CUS000498,BR071,Salary,410709.43,Active,2026-08-23
ACC000641,CUS000499,BR052,Savings,39749.75,Active,2018-07-14
ACC000642,CUS000500,BR085,Savings,73765.58,Active,2019-07-22
ACC000643,CUS000501,BR060,Current,1185628.01,Active,2024-12-21
ACC000644,CUS000502,BR006,Savings,150432.9,Inactive,2022-12-30
ACC000645,CUS000503,BR030,Savings,118344.03,Active,2018-03-18
ACC000646,CUS000504,BR082,Current,455422.99,Active,2024-10-01
ACC000647,CUS000504,BR059,Savings,168258.97,Active,2024-03-23
ACC000648,CUS000504,BR058,Savings,189756.51,Active,2024-06-05
ACC000649,CUS000505,BR080,Savings,245666.28,Active,2021-08-09
ACC000650,CUS000506,BR080,Current,50040.31,Active,2021-04-02
ACC000651,CUS000507,BR076,Savings,67275.07,Active,2020-03-15
ACC000652,CUS000508,BR058,Savings,192939.04,Active,2022-05-28
ACC000653,CUS000508,BR041,Savings,11540.21,Active,2022-06-18
ACC000654,CUS000509,BR034,Savings,286493.91,Active,2026-04-18
ACC000655,CUS000510,BR082,Savings,79617.19,Active,2021-08-23
ACC000656,CUS000510,BR085,Savings,271581.83,Active,2022-06-25
ACC000657,CUS000510,BR097,Current,48430.98,Active,2022-07-11
ACC000658,CUS000511,BR071,Savings,245219.53,Active,2020-08-14
ACC000659,CUS000512,BR013,Savings,166100.55,Active,2023-07-16
ACC000660,CUS000513,BR031,Savings,59375.24,Active,2022-07-20
ACC000661,CUS000514,BR058,Current,867026.34,Active,2025-04-05
ACC000662,CUS000514,BR066,Fixed Deposit,2433224.89,Active,2025-07-19
ACC000663,CUS000515,BR005,Savings,227717.65,Active,2019-05-25
ACC000664,CUS000516,BR035,Salary,21987.85,Active,2022-09-17
ACC000665,CUS000517,BR094,Current,1348500.44,Active,2022-07-28
ACC000666,CUS000518,BR056,Savings,159031.23,Active,2020-01-06
ACC000667,CUS000519,BR071,Current,143909.96,Active,2024-04-11
ACC000668,CUS000520,BR015,Salary,82688.6,Active,2023-09-14
ACC000669,CUS000521,BR027,Savings,265427.22,Active,2023-03-22
ACC000670,CUS000522,BR022,Savings,146996.33,Active,2023-03-15
ACC000671,CUS000523,BR036,Salary,34445.17,Active,2020-01-28
ACC000672,CUS000524,BR058,Savings,225857.68,Active,2022-10-15
ACC000673,CUS000525,BR045,Savings,6136.99,Active,2020-09-19
ACC000674,CUS000525,BR076,Savings,125792.6,Active,2021-06-03
ACC000675,CUS000526,BR002,Savings,48786.39,Active,2023-01-19
ACC000676,CUS000526,BR078,Salary,338885.57,Active,2021-11-12
ACC000677,CUS000527,BR016,Savings,223894.72,Active,2024-09-22
ACC000678,CUS000528,BR018,Salary,192692.97,Active,2022-09-03
ACC000679,CUS000529,BR044,Savings,260010.61,Active,2026-01-30
ACC000680,CUS000529,BR013,Savings,271372.78,Active,2026-05-05
ACC000681,CUS000530,BR052,Salary,318894.16,Inactive,2021-05-22
ACC000682,CUS000531,BR059,Savings,65590.01,Inactive,2025-05-02
ACC000683,CUS000531,BR090,Savings,176670.8,Closed,2023-09-16
ACC000684,CUS000532,BR012,Current,1266636.9,Active,2021-03-04
ACC000685,CUS000533,BR049,Savings,116941.63,Active,2025-01-10
ACC000686,CUS000534,BR035,Salary,116699.78,Active,2023-07-10
ACC000687,CUS000535,BR030,Savings,63433.58,Active,2021-11-02
ACC000688,CUS000536,BR041,Savings,10513.42,Active,2021-01-30
ACC000689,CUS000537,BR026,Salary,19985.1,Active,2021-04-17
ACC000690,CUS000538,BR035,Savings,254578.48,Active,2022-05-22
ACC000691,CUS000539,BR096,Savings,14877.55,Inactive,2020-12-22
ACC000692,CUS000540,BR077,Savings,72588.13,Inactive,2022-12-06
ACC000693,CUS000541,BR091,Salary,482612.42,Active,2020-11-12
ACC000694,CUS000542,BR086,Savings,158973.21,Active,2023-01-20
ACC000695,CUS000543,BR098,Current,314418.48,Active,2020-05-16
ACC000696,CUS000543,BR006,Salary,154551.76,Closed,2019-09-02
ACC000697,CUS000544,BR060,Savings,123375.58,Active,2021-10-16
ACC000698,CUS000545,BR072,Salary,242540.24,Active,2023-01-17
ACC000699,CUS000545,BR001,Savings,83581.72,Active,2021-09-06
ACC000700,CUS000546,BR088,Savings,161303.61,Active,2023-08-07
ACC000701,CUS000547,BR044,Salary,206423.8,Active,2025-01-30
ACC000702,CUS000548,BR023,Savings,22393.84,Active,2022-02-17
ACC000703,CUS000549,BR065,Salary,426898.82,Active,2023-07-07
ACC000704,CUS000550,BR039,Savings,265671.52,Active,2022-09-28
ACC000705,CUS000551,BR005,Savings,296295.96,Active,2020-06-27
ACC000706,CUS000551,BR037,Savings,28334.56,Active,2020-03-14
ACC000707,CUS000551,BR070,Current,45311.43,Active,2019-07-11
ACC000708,CUS000552,BR090,Savings,116802.02,Active,2023-02-23
ACC000709,CUS000553,BR009,Salary,449029.44,Active,2024-06-03
ACC000710,CUS000553,BR038,Savings,132112.04,Active,2023-08-22
ACC000711,CUS000554,BR001,Current,297152.82,Active,2020-06-29
ACC000712,CUS000555,BR006,Savings,181017.1,Closed,2018-08-03
ACC000713,CUS000556,BR095,Savings,239712.24,Active,2025-05-10
ACC000714,CUS000556,BR078,Savings,263553.71,Active,2025-02-21
ACC000715,CUS000556,BR018,Savings,223158.82,Active,2025-03-05
ACC000716,CUS000557,BR041,Savings,51911.73,Active,2022-09-11
